359,yes,clock,
360,no,badge,
361,no,reprints,
362,no,projectors,
363,yes,whale,
364,no,volleyball,
365,no,window,
366,no,toolkit,
367,no,rug,
368,no,pig,
369,no,boxing,
370,yes,pottery,
371,no,puzzles,
372,no,officers,
373,yes,corn,
374,yes,habitat,
375,yes,helmet,
376,maybe,sofa,
377,no,seafood,
378,yes,bread,
379,yes,football,
380,yes,lawn,
381,no,pen,
382,no,manufacturer,
383,yes,guards,
384,yes,fruit,
385,maybe,sword,
386,no,textile,
387,yes,dogs,
388,yes,dogs,
389,no,namibia,
390,no,cassette,
391,yes,tent,
392,no,horses,
393,no,microphone,
394,yes,paperbacks,
395,yes,acrobat,
396,yes,necklace,
397,yes,swimming,
398,yes,dome,
399,no,organ,
400,yes,prisoners,
401,no,window,
402,yes,bottles,
403,yes,fossil,
404,yes,clock,
405,yes,gun,
406,no,headset,
407,maybe,bear,
408,no,fruit,
409,yes,shops,
410,yes,guards,
411,no,wildlife,
412,no,packaging,
413,yes,weights,
414,yes,dog,
415,yes,library,
416,no,head,
417,no,juvenile,
418,yes,tables,
419,no,textile,
420,yes,bird,
421,yes,cake,
422,yes,violin,
423,yes,keyboard,
424,no,ceiling,
425,yes,flowers,
426,yes,handmade,
427,no,female,
428,no,gourmet,
429,no,cabinet,
430,no,swing,
431,no,diving,
432,yes,flower,
433,yes,dog,
434,no,juvenile,
435,yes,cat,
436,no,tin,
437,no,nvidia,
438,yes,crossword,
439,yes,vegetable,
440,no,cassette,
441,yes,guns,
442,yes,accessory,
443,yes,rug,
444,no,tent,
445,no,shell,
446,no,soup,
447,no,spots,
448,yes,mug,
449,yes,wildlife,
450,no,choir,
451,no,entrance,
452,yes,weights,
453,yes,keyboard,
454,no,hockey,
455,no,cannon,
456,no,fruits,
457,no,heating,
458,no,dog,
459,no,participants,
460,no,knives,
461,no,mask,
462,yes,dog,
463,yes,textile,
464,no,bee,
465,no,web,
466,no,seafood,
467,yes,necklace,
468,no,rocket,
469,yes,graduation,
470,no,wool,
471,no,instrument,
472,no,bridges,
473,no,participant,
474,no,fence,
475,no,manufacturer,
476,no,downtown,
477,no,lcd,
478,no,infants,
479,yes,nokia,
480,yes,socks,
481,no,acrobat,
482,no,tractor,
483,no,washington,
484,no,column,
485,yes,dog,
486,no,camera,
487,no,intake,
488,no,patrick,
489,no,window,
490,no,enterprise,
491,yes,corn,
492,yes,gathered,
493,no,barn,
494,no,shell,
495,yes,tent,
496,no,vendors,
497,no,microphone,
498,no,toolbox,
499,yes,knitting,
500,yes,tp,
501,no,snake,
502,no,developmental,
503,yes,musicians,
504,yes,measuring,
505,yes,oxygen,
506,yes,crossword,
507,yes,sunglasses,
508,yes,sink,
509,yes,disk,
510,no,salon,
511,yes,red,
512,no,pork,
513,yes,printer,
514,yes,helmet,
515,yes,dome,
516,yes,bookstore,
517,no,fruits,
518,yes,volleyball,
519,yes,pool,
520,no,fig,
521,no,juvenile,
522,yes,python,
523,yes,shield,
524,yes,spots,
525,yes,knitting,
526,yes,finger,
527,no,drums,
528,no,bottle,
529,no,python,
530,no,beaver,
531,yes,graduation,
532,no,mug,
533,no,shell,
534,yes,aquarium,
535,yes,gun,
536,yes,toolkit,
537,yes,dogs,
538,yes,chapel,
539,yes,delicious,
540,no,plastic,
541,yes,bell,
542,no,packard,
543,yes,fruit,
544,no,chocolate,
545,yes,aquarium,
546,yes,screw,
547,yes,shops,
548,yes,salon,
549,yes,hockey,
550,no,ham,
551,yes,prisoners,
552,no,recipe,
553,yes,automotive,
554,no,bee,
555,no,brass,
556,yes,food,
557,yes,vegetable,
558,no,worm,
559,yes,sea,
560,no,pottery,
561,yes,meters,
562,yes,skiing,
563,no,wedding,
564,yes,wildlife,
565,no,drums,
566,no,bedrooms,
567,yes,aquarium,
568,no,pen,
569,yes,dome,
570,yes,mountains,
571,yes,infant,
572,no,stationery,
573,no,packaging,
574,no,hay,
575,yes,cover,
576,yes,boat,
577,yes,armor,
578,no,female,
579,no,fountain,
580,yes,habitat,
581,yes,fossil,
582,yes,heating,
583,yes,snake,
584,yes,vegetables,
585,yes,medications,
586,no,volleyball,
587,no,juvenile,
588,no,swing,
589,yes,concert,
590,no,printer,
591,yes,shops,
592,yes,fountain,
593,yes,fence,
594,no,purse,
595,yes,hair,
596,no,phentermine,
597,no,picks,
598,no,library,
599,yes,buses,
600,yes,buses,
601,no,lamp,
602,no,dogs,
603,yes,agricultural,
604,yes,hats,
605,no,canyon,
606,no,insects,
607,no,bureau,
608,yes,pens,
609,yes,bookstore,
610,yes,sport,
611,yes,wildlife,
612,yes,garden,
613,no,mating,
614,yes,rug,
615,yes,racing,
616,yes,pottery,
617,no,mating,
618,yes,balloon,
619,no,macro,
620,yes,cylinder,
621,no,knives,
622,yes,cart,
623,yes,skiing,
624,no,edited,
625,yes,wildlife,
626,no,shell,
627,yes,lighter,
628,yes,window,
629,yes,vegetable,
630,no,coat,
631,yes,soldiers,
632,yes,soccer,
633,yes,necklace,
634,yes,maritime,
635,no,juvenile,
636,no,venice,
637,no,manufacturer,
638,yes,delicious,
639,yes,swing,
640,no,locked,
641,yes,rides,
642,no,basin,
643,yes,terminals,
644,yes,printer,
645,yes,reprints,
646,no,sperm,
647,yes,monkey,
648,yes,dog,
649,yes,wallet,
650,no,crossword,
651,no,fruit,
652,no,fur,
653,yes,sign,
654,yes,televisions,
655,no,ordered,
656,no,acrobat,
657,no,shuttle,
658,no,cake,
659,no,bag,
660,yes,wing,
661,yes,wildlife,
662,yes,shoes,
663,yes,sailing,
664,yes,salon,
665,maybe,pen,
666,yes,sailing,
667,no,pendant,
668,yes,driving,
669,no,engine,
670,yes,gun,
671,yes,potato,
672,yes,dome,
673,no,manufacturer,
674,yes,bread,
675,yes,tp,
676,yes,bread,
677,no,window,
678,no,fur,
679,no,rows,
680,no,puzzle,
681,yes,tub,
682,yes,bottles,
683,no,dog,
684,no,corn,
685,no,guinea,
686,yes,televisions,
687,no,venice,
688,no,firefox,
689,no,installed,
690,yes,monitors,
691,yes,fur,
692,no,crossword,
693,yes,tennis,
694,yes,oven,
695,no,acrobat,
696,no,quilt,
697,no,menu,
698,no,pottery,
699,no,cup,
700,no,dogs,
701,no,threads,
702,no,juvenile,
703,yes,injured,
704,no,heating,
705,yes,seafood,
706,yes,projector,
707,no,bracelet,
708,yes,puppy,
709,no,solar,
710,no,brass,
711,yes,swimming,
712,yes,car,
713,yes,pottery,
714,yes,fishing,
715,yes,vegetables,
716,yes,textile,
717,yes,violin,
718,no,lamp,
719,yes,sticks,
720,yes,cabinets,
721,yes,wooden,
722,no,flower,
723,no,knitting,e
724,yes,brush,
725,yes,tennis,
726,yes,lunch,
727,yes,handle,
728,yes,soldiers,
729,no,conducting,
730,no,textile,
731,yes,terrorist,
732,yes,wildlife,
733,no,meters,
734,no,dogs,
735,yes,shoes,
736,yes,seafood,
737,yes,socks,
738,yes,tackle,
739,yes,fisheries,
740,no,coral,
741,yes,costumes,
742,no,trucks,
743,no,cordless,
744,no,python,
745,yes,instrument,
746,no,sunglasses,
747,yes,exhibits,
748,yes,purse,
749,no,printer,
750,yes,armor,
751,yes,whale,
752,yes,python,
753,yes,desk,
754,no,knives,
755,yes,hair,
756,no,cart,
757,yes,ui,
758,no,macro,
759,no,extensions,
760,yes,picks,
761,yes,stripes,
762,yes,golf,
763,yes,vintage,
764,yes,delicious,
765,yes,birds,
766,yes,produce,
767,no,reef,
768,yes,baskets,
769,yes,spots,
770,yes,trains,
771,no,butterfly,
772,yes,intersection,
773,yes,gun,
774,no,net,
775,no,male,
776,no,shoppers,
777,no,jar,
778,yes,bottles,
779,yes,sword,
780,yes,cradle,
781,yes,memorabilia,
782,no,dress,
783,no,instruments,
784,yes,graduation,
785,yes,dogs,
786,yes,grill,
787,yes,wildlife,
788,no,marker,
789,no,textile,
790,yes,temporal,
791,yes,butterfly,
792,no,mating,
793,no,refrigerator,
794,no,textile,
795,yes,quilt,
796,no,furnished,
797,no,salmon,
798,no,pattern,
799,no,toolbox,
800,no,mating,
801,no,horn,
802,yes,wildlife,
803,no,basename,
804,no,jaguar,
805,no,headset,
806,no,chapel,
807,yes,fence,
808,no,python,
809,no,tank,
810,no,infant,
811,no,roof,
812,yes,hay,
813,no,dogs,
814,no,housewares,
815,yes,festival,
816,yes,plants,
817,yes,cat,
818,no,dozen,
819,no,wool,
820,yes,costume,
821,yes,coffee,
822,yes,dogs,
823,yes,wildlife,
824,no,dog,
825,yes,fence,
826,no,spider,
827,no,mating,
828,no,cart,
829,yes,fruits,
830,no,bookstore,
831,yes,zoo,
832,yes,panel,
833,no,female,
834,yes,dress,
835,yes,dog,
836,yes,festival,
837,yes,pour,
838,no,tennis,
839,yes,vegetables,
840,no,madagascar,
841,no,female,
842,no,wallet,
843,yes,lawn,
844,yes,stripes,
845,yes,nursery,
846,no,bedrooms,
847,no,juvenile,
848,yes,fossil,
849,yes,driving,
850,no,packaging,
851,no,mating,
852,no,knit,
853,no,organ,
854,yes,shoes,
855,no,temple,
856,yes,spider,
857,no,memorabilia,
858,yes,furniture,
859,yes,cabinet,
860,yes,wildlife,
861,yes,drum,
862,no,coral,
863,yes,cordless,
864,no,teddy,
865,no,redhead,
866,no,toolkit,
867,no,head,
868,maybe,bridge,
869,maybe,spider,
870,yes,cookbook,
871,no,bureau,
872,no,toolkit,
873,yes,habitat,
874,yes,field,
875,yes,aquarium,
876,yes,glass,
877,yes,theatre,
878,yes,camel,
879,yes,diving,
880,yes,dog,
881,no,brass,
882,yes,concentration,
883,yes,fruit,
884,yes,monkey,
885,yes,dogs,
886,no,spider,
887,no,female,
888,yes,fur,
889,yes,spider,
890,yes,wildlife,
891,yes,brass,
892,yes,monkey,
893,yes,bedroom,
894,no,clock,
895,yes,fragrances,
896,yes,soup,
897,no,instruments,
898,no,mating,
899,no,entrance,
900,yes,graduates,
901,yes,dogs,
902,yes,shirts,
903,no,missile,
904,no,tent,
905,no,gnome,
906,no,sperm,
907,no,qualifying,
908,yes,salon,
909,yes,bedding,
910,no,turtle,
911,no,mating,
912,yes,vegetation,
913,yes,bedroom,
914,yes,socks,
915,no,elephant,
916,no,dome,
917,yes,shark,
918,yes,candles,
919,no,coffee,
920,no,brass,
921,no,monkey,
922,yes,armor,
923,no,cooperative,
924,no,coffee,
925,no,juvenile,
926,no,hammer,
927,maybe,socks,
928,no,renewable,
929,no,manufacturer,
930,no,recorders,
931,yes,lawn,
932,no,santa,
933,no,web,
934,no,dogs,
935,no,dogs,
936,yes,bottles,
937,yes,trains,
938,no,purchased,
939,no,organ,
940,yes,madagascar,
941,no,pantyhose,
942,no,bedroom,
943,no,madagascar,
944,no,monkey,
945,yes,bw,
946,no,juvenile,
947,yes,guards,
948,no,juvenile,
949,yes,fragrances,
950,yes,flowers,
951,yes,bikes,
952,yes,green,
953,yes,wood,
954,no,shirts,
955,no,bras,
956,yes,penguin,
957,no,manufacturer,
958,yes,cabinet,
959,yes,cave,
960,no,laptop,
961,no,shell,
962,no,voip,
963,no,nursery,
964,no,pole,
965,yes,cassette,
966,no,python,
967,yes,equipment,
968,no,manufacturer,
969,yes,hats,
970,yes,tent,
971,yes,tank,
972,no,acrobat,
973,yes,lingerie,
974,yes,flower,
975,no,toolkit,
976,no,garage,
977,yes,shoes,
978,no,camcorder,
979,no,ping,
980,no,quilt,
981,yes,bubble,
982,no,manufacturer,
983,no,recorders,
984,no,drums,
985,yes,graduates,
986,yes,fan,
987,yes,fur,
988,yes,coral,
989,yes,reef,
990,no,graduates,
991,no,manufacturer,
992,maybe,camel,
993,yes,cassette,
994,yes,mug,
995,yes,dogs,
996,yes,mask,
997,yes,weights,
998,yes,mask,
999,yes,skiing,
1000,yes,barn,
1001,no,guitar,
1002,no,brass,
1003,yes,valley,
1004,yes,soup,
1005,yes,temple,
1006,no,seafood,
1007,no,basename,
1008,no,aquarium,
1009,no,cooper,
1010,yes,fruits,
1011,yes,wildlife,
1012,no,aboriginal,
1013,yes,dam,
1014,no,mating,
1015,yes,piano,
1016,no,horses,
1017,no,grill,
1018,no,fruits,
1019,no,textile,
1020,no,pond,
1021,no,guns,
1022,no,pipes,
1023,no,tanzania,
1024,yes,bottles,
1025,yes,aquarium,
1026,yes,ray,
1027,yes,halloween,
1028,yes,python,
1029,yes,missile,
1030,yes,clock,
1031,no,font,
1032,no,purse,
1033,no,fossil,
1034,no,camcorders,
1035,yes,bread,
1036,yes,seal,
1037,yes,bathroom,
1038,no,web,
1039,yes,televisions,
1040,no,toolkit,
1041,yes,knitting,
1042,no,habitat,
1043,yes,cannon,
1044,yes,hitting,
1045,yes,salon,
1046,no,extensions,
1047,no,juvenile,
1048,yes,burning,
1049,yes,tent,
1050,no,spider,
1051,yes,skiing,
1052,no,head,
1053,yes,crossword,
1054,yes,skiing,
1055,yes,habitat,
1056,yes,shirts,
1057,yes,screens,
1058,no,fork,
1059,no,acrobat,
1060,no,piano,
1061,no,piano,
1062,no,ant,
1063,no,telescope,
1064,no,pike,
1065,no,controls,
1066,no,walnut,
1067,no,mating,
1068,no,juvenile,
1069,no,stripes,
1070,no,helmet,
1071,yes,lighter,
1072,yes,organ,
1073,yes,bird,
1074,yes,vegetables,
1075,yes,printer,
1076,yes,stockings,
1077,yes,sailing,
1078,no,textile,
1079,yes,drums,
1080,yes,fruit,
1081,yes,oriental,
1082,no,sewing,
1083,yes,fence,
1084,yes,skilled,
1085,no,dryer,
1086,no,manufacturer,
1087,yes,halloween,
1088,no,rope,
1089,no,manufacturer,
1090,yes,bottles,
1091,no,mating,
1092,yes,mask,
1093,no,bedrooms,
1094,no,brakes,
1095,yes,wooden,
1096,yes,rocks,
1097,yes,flowers,
1098,yes,military,
1099,no,combines,
1100,yes,steam,
1101,yes,jeans,
1102,yes,baseball,
1103,maybe,aquarium,
1104,yes,festival,
1105,yes,habitat,
1106,yes,fruits,
1107,no,seal,
1108,yes,vegetables,
1109,no,walnut,
1110,yes,aircraft,
1111,yes,street,
1112,no,shell,
1113,yes,dog,
1114,yes,instruments,
1115,yes,ships,
1116,no,turtle,
1117,yes,footwear,
1118,yes,valley,
1119,yes,heating,
1120,yes,dog,
1121,no,telescope,
1122,yes,pond,
1123,yes,food,
1124,yes,bottles,
1125,no,trainers,
1126,no,patrol,
1127,no,pottery,
1128,no,antenna,
1129,no,statutes,
1130,no,dinner,
1131,no,female,
1132,yes,table,
1133,no,printer,
1134,yes,dresses,
1135,no,adjustable,
1136,no,turtle,
1137,yes,fisheries,
1138,no,shell,
1139,yes,brass,
1140,no,fragrances,
1141,yes,mask,
1142,yes,shoes,
1143,yes,tournament,
1144,yes,pens,
1145,yes,dog,
1146,no,toolbox,
1147,no,wooden,
1148,no,grocery,
1149,no,window,
1150,no,locking,
1151,no,juvenile,
1152,no,picks,
1153,no,skating,
1154,no,lighter,
1155,yes,bottles,
1156,yes,containers,
1157,yes,renewable,
1158,no,mating,
1159,yes,sign,
1160,yes,workers,
1161,no,recorder,
1162,yes,dog,
1163,no,recipe,
1164,no,instrument,
1165,no,pour,
1166,yes,screw,
1167,yes,snake,
1168,no,workstation,
1169,no,wine,
1170,yes,festival,
1171,yes,dresses,
1172,no,vcr,
1173,no,textile,
1174,yes,dog,
1175,yes,bowl,
1176,yes,piano,
1177,yes,specialized,
1178,no,juvenile,
1179,yes,habitat,
1180,no,drums,
1181,no,bracelet,
1182,no,purse,
1183,no,boots,
1184,no,pottery,
1185,yes,purple,
1186,no,ordered,
1187,no,bureau,
1188,yes,entrance,
1189,yes,fields,
1190,no,marker,
1191,no,pig,
1192,no,musicians,
1193,yes,socks,
1194,no,juvenile,
1195,yes,piano,
1196,yes,landscape,
1197,no,pendant,
1198,yes,eagles,
1199,no,tent,
1200,yes,bras,
1201,yes,vehicle,
1202,no,juvenile,
1203,yes,nursery,
1204,no,appliances,
1205,no,newfoundland,
1206,yes,boots,
1207,yes,monkey,
1208,yes,theater,
1209,yes,tigers,
1210,yes,bedrooms,
1211,yes,vegetable,
1212,yes,clock,
1213,no,nursery,
1214,yes,violin,
1215,yes,menus,
1216,yes,bookmarks,
1217,yes,fence,
1218,yes,drum,
1219,yes,intersection,
1220,yes,tent,
1221,yes,dog,
1222,no,webcam,
1223,yes,fountain,
1224,no,textile,
1225,yes,fruit,
1226,yes,chocolate,
1227,no,tent,
1228,no,fountain,
1229,no,keyboard,
1230,yes,puzzle,
1231,no,tractor,
1232,yes,wildlife,
1233,yes,vehicles,
1234,yes,baseball,
1235,yes,cape,
1236,no,mating,
1237,no,disk,
1238,no,turtle,
1239,yes,instruments,
1240,yes,dogs,
1241,no,nvidia,
1242,yes,dogs,
1243,no,pantyhose,
1244,yes,piano,
1245,yes,fishing,
1246,no,berry,
1247,no,male,
1248,yes,appliances,
1249,no,fig,
1250,yes,scientist,
1251,yes,basement,
1252,no,badge,
1253,yes,fence,
1254,yes,racing,
1255,yes,facilities,
1256,yes,barrel,
1257,yes,festival,
1258,yes,freight,
1259,no,habitat,
1260,yes,bubble,
1261,no,bracelet,
1262,no,barn,
1263,no,turtle,
1264,no,segments,
1265,no,purse,
1266,no,engine,
1267,yes,fragrances,
1268,yes,poultry,
1269,maybe,sign,
1270,yes,fruit,
1271,no,badge,
1272,no,juvenile,
1273,yes,fruit,
1274,no,stationery,
1275,yes,piano,
1276,yes,marketplace,
1277,yes,fountain,
1278,yes,necklace,
1279,yes,ceiling,
1280,yes,truck,
1281,yes,soup,
1282,no,sponsors,
1283,yes,puzzles,
1284,no,piano,
1285,yes,vegetable,
1286,yes,vegetable,
1287,no,spears,
1288,no,mating,
1289,no,juvenile,
1290,yes,soldiers,
1291,yes,carrier,
1292,no,mating,
1293,no,sperm,
1294,no,tiles,
1295,yes,armor,
1296,no,earning,
1297,no,manufacturer,
1298,yes,toolkit,
1299,yes,flowers,
1300,no,salon,
1301,yes,seafood,
1302,yes,website,
1303,yes,shirts,
1304,no,insects,
1305,no,ribbon,
1306,yes,packaging,
1307,no,mating,
1308,no,picks,
1309,yes,monkey,
1310,yes,seating,
1311,no,cleaners,
1312,yes,pond,
1313,yes,cosmetics,
1314,no,dogs,
1315,no,mating,
1316,yes,nature,
1317,no,market,
1318,no,reef,
1319,no,firefox,
1320,yes,elephant,
1321,no,asthma,
1322,no,male,
1323,yes,paperbacks,
1324,no,bikes,
1325,yes,birds,
1326,no,swing,
1327,yes,hats,
1328,no,motorcycle,
1329,no,rug,
1330,yes,halloween,
1331,yes,cosmetics,
1332,yes,brush,
1333,no,farming,
1334,yes,bubble,
1335,no,minolta,
1336,no,toolkit,
1337,no,manufacturer,
1338,yes,instrument,
1339,no,pool,
1340,yes,driving,
1341,no,controls,
1342,no,fashion,
1343,no,convertible,
1344,no,mating,
1345,yes,armor,
1346,no,pantyhose,
1347,yes,meters,
1348,yes,soldiers,
1349,yes,violin,
1350,no,patrol,
1351,no,dogs,
1352,yes,bookstore,
1353,yes,stereo,
1354,yes,cups,
1355,no,dog,
1356,no,cleaners,
1357,no,pour,
1358,no,cordless,
1359,no,dogs,
1360,no,sign,
1361,yes,insects,
1362,yes,sink,
1363,yes,soup,
1364,yes,buttons,
1365,yes,food,
1366,no,ordered,
1367,no,ties,
1368,yes,hockey,
1369,no,sperm,
1370,no,platforms,
1371,yes,violin,
1372,yes,bear,
1373,no,yeast,
1374,yes,web,
1375,no,bird,
1376,yes,habitat,
1377,yes,platform,
1378,no,travesti,
1379,no,wheel,
1380,no,mating,
1381,no,fur,
1382,no,fruit,
1383,yes,lock,
1384,no,acrobat,
1385,yes,toddler,
1386,no,mileage,
1387,no,eating,
1388,yes,telephone,
1389,no,sperm,
1390,no,finger,
1391,no,bookmarks,
1392,yes,red,
1393,yes,dog,
1394,no,monkey,
1395,yes,sunset,
1396,no,juvenile,
1397,no,panels,
1398,no,tuning,
1399,yes,printer,
1400,no,bureau,
1401,no,po,
1402,no,vehicles,
1403,yes,shark,
1404,yes,suited,
1405,no,drums,
1406,no,recorders,
1407,no,wallet,
1408,yes,bell,
1409,yes,sports,
1410,no,juvenile,
1411,no,sewing,
1412,no,silver,
1413,no,compaq,
1414,yes,time,
1415,yes,disabilities,
1416,yes,packaging,
1417,yes,burning,
1418,no,vehicles,
1419,yes,habitat,
1420,yes,mesa,
1421,yes,equipment,
1422,no,kitchen,
1423,yes,slots,
1424,yes,landscapes,
1425,no,knife,
1426,no,drum,
1427,yes,brass,
1428,yes,guards,
1429,no,bride,
1430,yes,wildlife,
1431,no,counters,
1432,yes,baskets,
1433,yes,cups,
1434,no,mating,
1435,no,dogs,
1436,yes,swing,
1437,no,juvenile,
1438,yes,salon,
1439,yes,ceramic,
1440,no,armor,
1441,yes,gardens,
1442,no,macro,
1443,yes,fur,
1444,no,brush,
1445,yes,dog,
1446,yes,cordless,
1447,no,abandoned,
1448,yes,vegetables,
1449,no,turtle,
1450,yes,crossword,
1451,yes,tigers,
1452,yes,salon,
1453,no,basename,
1454,no,antenna,
1455,no,dog,
1456,no,housewares,
1457,yes,spots,
1458,no,scales,
1459,yes,boating,
1460,no,ceramic,
1461,yes,ray,
1462,yes,bed,
1463,yes,worm,
1464,yes,picks,
